epoch:0, Training MAE:2.373(eV), Training Loss:5.701075, Test MAE:20.623(eV), Test Loss:471.702606, Learning Rate:0.000999973
epoch:55, Training MAE:0.377(eV), Training Loss:0.460602, Test MAE:665.426(eV), Test Loss:473540.843750, Learning Rate:0.000916461
epoch:56, Training MAE:0.387(eV), Training Loss:0.200592, Test MAE:28.273(eV), Test Loss:848.872314, Learning Rate:0.00091354
epoch:57, Training MAE:0.360(eV), Training Loss:0.172226, Test MAE:8.121(eV), Test Loss:70.821426, Learning Rate:0.000910575
epoch:58, Training MAE:0.333(eV), Training Loss:0.170978, Test MAE:4.949(eV), Test Loss:25.816219, Learning Rate:0.000907564
epoch:59, Training MAE:0.364(eV), Training Loss:0.254250, Test MAE:15.858(eV), Test Loss:254.029144, Learning Rate:0.000904508
epoch:60, Training MAE:0.399(eV), Training Loss:0.176187, Test MAE:6.172(eV), Test Loss:37.974831, Learning Rate:0.000901409
epoch:61, Training MAE:0.376(eV), Training Loss:0.644191, Test MAE:5.241(eV), Test Loss:24.776516, Learning Rate:0.000898265
epoch:62, Training MAE:0.359(eV), Training Loss:0.159410, Test MAE:11.753(eV), Test Loss:138.527496, Learning Rate:0.000895078
epoch:63, Training MAE:0.343(eV), Training Loss:0.162292, Test MAE:3.452(eV), Test Loss:16.589260, Learning Rate:0.000891847
epoch:64, Training MAE:0.325(eV), Training Loss:0.159833, Test MAE:10.516(eV), Test Loss:116.871216, Learning Rate:0.000888573
epoch:65, Training MAE:0.307(eV), Training Loss:0.247109, Test MAE:6.848(eV), Test Loss:51.126038, Learning Rate:0.000885257
epoch:66, Training MAE:0.339(eV), Training Loss:0.299095, Test MAE:15.129(eV), Test Loss:233.390671, Learning Rate:0.000881898
epoch:67, Training MAE:0.324(eV), Training Loss:0.215170, Test MAE:9.440(eV), Test Loss:89.615784, Learning Rate:0.000878498
epoch:68, Training MAE:0.312(eV), Training Loss:0.232556, Test MAE:12.860(eV), Test Loss:164.444214, Learning Rate:0.000875056
epoch:69, Training MAE:0.331(eV), Training Loss:0.134924, Test MAE:6.088(eV), Test Loss:40.534149, Learning Rate:0.000871572
epoch:70, Training MAE:0.303(eV), Training Loss:0.143394, Test MAE:4.694(eV), Test Loss:27.329849, Learning Rate:0.000868049
epoch:71, Training MAE:0.313(eV), Training Loss:0.139278, Test MAE:0.977(eV), Test Loss:1.598413, Learning Rate:0.000864484
epoch:72, Training MAE:0.318(eV), Training Loss:0.094229, Test MAE:5.329(eV), Test Loss:30.660751, Learning Rate:0.00086088
epoch:73, Training MAE:0.293(eV), Training Loss:0.118748, Test MAE:1.321(eV), Test Loss:2.143533, Learning Rate:0.000857236
epoch:74, Training MAE:0.296(eV), Training Loss:0.074768, Test MAE:4.706(eV), Test Loss:22.386292, Learning Rate:0.000853553
epoch:75, Training MAE:0.321(eV), Training Loss:0.089162, Test MAE:8.399(eV), Test Loss:73.818916, Learning Rate:0.000849832
epoch:76, Training MAE:0.289(eV), Training Loss:0.098454, Test MAE:8.588(eV), Test Loss:72.622948, Learning Rate:0.000846072
epoch:77, Training MAE:0.285(eV), Training Loss:0.173044, Test MAE:5.300(eV), Test Loss:27.146881, Learning Rate:0.000842274
epoch:78, Training MAE:0.278(eV), Training Loss:0.128199, Test MAE:7.873(eV), Test Loss:69.068008, Learning Rate:0.000838438
epoch:79, Training MAE:0.298(eV), Training Loss:0.106700, Test MAE:8.383(eV), Test Loss:69.827515, Learning Rate:0.000834565
epoch:80, Training MAE:0.279(eV), Training Loss:0.064007, Test MAE:3.380(eV), Test Loss:12.297805, Learning Rate:0.000830656
epoch:81, Training MAE:0.269(eV), Training Loss:0.077577, Test MAE:7.377(eV), Test Loss:62.239426, Learning Rate:0.00082671
epoch:82, Training MAE:0.272(eV), Training Loss:0.223614, Test MAE:1.921(eV), Test Loss:6.270205, Learning Rate:0.000822729
epoch:83, Training MAE:0.275(eV), Training Loss:0.134987, Test MAE:4.150(eV), Test Loss:17.344791, Learning Rate:0.000818712
epoch:84, Training MAE:0.271(eV), Training Loss:0.094609, Test MAE:14.932(eV), Test Loss:229.859375, Learning Rate:0.00081466
epoch:85, Training MAE:0.256(eV), Training Loss:0.103374, Test MAE:6.103(eV), Test Loss:39.170647, Learning Rate:0.000810574
epoch:86, Training MAE:0.273(eV), Training Loss:0.126851, Test MAE:4.374(eV), Test Loss:26.082647, Learning Rate:0.000806454
epoch:87, Training MAE:0.255(eV), Training Loss:0.091354, Test MAE:7.969(eV), Test Loss:62.669537, Learning Rate:0.0008023
epoch:88, Training MAE:0.257(eV), Training Loss:0.082352, Test MAE:3.490(eV), Test Loss:14.499254, Learning Rate:0.000798112
epoch:89, Training MAE:0.272(eV), Training Loss:0.111452, Test MAE:5.345(eV), Test Loss:48.523697, Learning Rate:0.000793893
epoch:90, Training MAE:0.267(eV), Training Loss:0.064181, Test MAE:7.619(eV), Test Loss:58.673035, Learning Rate:0.000789641
epoch:91, Training MAE:0.246(eV), Training Loss:0.073968, Test MAE:2.173(eV), Test Loss:5.594103, Learning Rate:0.000785357
epoch:92, Training MAE:0.242(eV), Training Loss:0.063981, Test MAE:8.606(eV), Test Loss:76.036659, Learning Rate:0.000781042
epoch:93, Training MAE:0.240(eV), Training Loss:0.054647, Test MAE:13.286(eV), Test Loss:195.593262, Learning Rate:0.000776696
epoch:94, Training MAE:0.245(eV), Training Loss:0.067871, Test MAE:7.903(eV), Test Loss:68.682877, Learning Rate:0.00077232
epoch:95, Training MAE:0.263(eV), Training Loss:0.089943, Test MAE:5.210(eV), Test Loss:28.149330, Learning Rate:0.000767913
epoch:96, Training MAE:0.237(eV), Training Loss:0.102136, Test MAE:7.311(eV), Test Loss:54.589928, Learning Rate:0.000763478
epoch:97, Training MAE:0.230(eV), Training Loss:0.093238, Test MAE:2.164(eV), Test Loss:7.675045, Learning Rate:0.000759014
epoch:98, Training MAE:0.243(eV), Training Loss:0.053852, Test MAE:5.518(eV), Test Loss:30.570015, Learning Rate:0.000754521
epoch:99, Training MAE:0.248(eV), Training Loss:0.117601, Test MAE:6.108(eV), Test Loss:39.361961, Learning Rate:0.00075
epoch:100, Training MAE:0.256(eV), Training Loss:0.110215, Test MAE:3.313(eV), Test Loss:17.166195, Learning Rate:0.000745452
epoch:101, Training MAE:0.223(eV), Training Loss:0.074887, Test MAE:8.708(eV), Test Loss:84.034386, Learning Rate:0.000740877
epoch:102, Training MAE:0.230(eV), Training Loss:0.112478, Test MAE:3.471(eV), Test Loss:15.476168, Learning Rate:0.000736275
epoch:103, Training MAE:0.223(eV), Training Loss:0.123965, Test MAE:4.374(eV), Test Loss:21.726608, Learning Rate:0.000731648
epoch:104, Training MAE:0.218(eV), Training Loss:0.069726, Test MAE:9.666(eV), Test Loss:92.912170, Learning Rate:0.000726995
epoch:105, Training MAE:0.215(eV), Training Loss:0.060430, Test MAE:4.304(eV), Test Loss:26.251099, Learning Rate:0.000722318
epoch:106, Training MAE:0.230(eV), Training Loss:0.083630, Test MAE:4.942(eV), Test Loss:24.771290, Learning Rate:0.000717616
epoch:107, Training MAE:0.211(eV), Training Loss:0.061841, Test MAE:7.520(eV), Test Loss:57.428375, Learning Rate:0.00071289
epoch:108, Training MAE:0.214(eV), Training Loss:0.133448, Test MAE:2.349(eV), Test Loss:8.826281, Learning Rate:0.00070814
epoch:109, Training MAE:0.207(eV), Training Loss:0.085133, Test MAE:2.649(eV), Test Loss:8.699727, Learning Rate:0.000703368
epoch:110, Training MAE:0.212(eV), Training Loss:0.115161, Test MAE:4.535(eV), Test Loss:21.217304, Learning Rate:0.000698574
epoch:111, Training MAE:0.220(eV), Training Loss:0.035817, Test MAE:6.462(eV), Test Loss:42.920219, Learning Rate:0.000693758
epoch:112, Training MAE:0.210(eV), Training Loss:0.080783, Test MAE:3.953(eV), Test Loss:19.024168, Learning Rate:0.00068892
epoch:113, Training MAE:0.215(eV), Training Loss:0.066462, Test MAE:2.621(eV), Test Loss:11.095097, Learning Rate:0.000684062
epoch:114, Training MAE:0.207(eV), Training Loss:0.031361, Test MAE:4.780(eV), Test Loss:22.745619, Learning Rate:0.000679184
epoch:115, Training MAE:0.195(eV), Training Loss:0.058773, Test MAE:8.133(eV), Test Loss:65.335739, Learning Rate:0.000674286
epoch:116, Training MAE:0.203(eV), Training Loss:0.049190, Test MAE:6.777(eV), Test Loss:41.612228, Learning Rate:0.000669369
epoch:117, Training MAE:0.201(eV), Training Loss:0.062258, Test MAE:21.067(eV), Test Loss:54108.015625, Learning Rate:0.000664433
epoch:118, Training MAE:0.215(eV), Training Loss:0.077719, Test MAE:4.143(eV), Test Loss:16.589577, Learning Rate:0.00065948
epoch:119, Training MAE:0.198(eV), Training Loss:0.059819, Test MAE:3.997(eV), Test Loss:21.435703, Learning Rate:0.000654508
epoch:120, Training MAE:0.188(eV), Training Loss:0.051882, Test MAE:1.793(eV), Test Loss:3.649410, Learning Rate:0.00064952
epoch:121, Training MAE:0.187(eV), Training Loss:0.060552, Test MAE:3.889(eV), Test Loss:17.445620, Learning Rate:0.000644516
epoch:122, Training MAE:0.200(eV), Training Loss:0.054810, Test MAE:1.794(eV), Test Loss:4.696555, Learning Rate:0.000639496
epoch:123, Training MAE:0.192(eV), Training Loss:0.051219, Test MAE:2.356(eV), Test Loss:6.279633, Learning Rate:0.00063446
epoch:124, Training MAE:0.197(eV), Training Loss:0.055010, Test MAE:4.077(eV), Test Loss:19.213264, Learning Rate:0.00062941
epoch:125, Training MAE:0.193(eV), Training Loss:0.093938, Test MAE:2.991(eV), Test Loss:12.055439, Learning Rate:0.000624345
epoch:126, Training MAE:0.186(eV), Training Loss:0.044443, Test MAE:2.592(eV), Test Loss:6.388986, Learning Rate:0.000619267
epoch:127, Training MAE:0.192(eV), Training Loss:0.047629, Test MAE:7.124(eV), Test Loss:52.906067, Learning Rate:0.000614175
epoch:128, Training MAE:0.175(eV), Training Loss:0.058932, Test MAE:3.110(eV), Test Loss:14.602312, Learning Rate:0.000609072
epoch:129, Training MAE:0.191(eV), Training Loss:0.040993, Test MAE:3.311(eV), Test Loss:13.608612, Learning Rate:0.000603956
epoch:130, Training MAE:0.188(eV), Training Loss:0.091135, Test MAE:7.059(eV), Test Loss:48.232903, Learning Rate:0.000598829
epoch:131, Training MAE:0.180(eV), Training Loss:0.061461, Test MAE:0.826(eV), Test Loss:1.185030, Learning Rate:0.000593691
epoch:132, Training MAE:0.177(eV), Training Loss:0.045808, Test MAE:1.956(eV), Test Loss:5.679321, Learning Rate:0.000588542
epoch:133, Training MAE:0.175(eV), Training Loss:0.055005, Test MAE:65.726(eV), Test Loss:4855.140625, Learning Rate:0.000583384
epoch:134, Training MAE:0.177(eV), Training Loss:0.022928, Test MAE:3.607(eV), Test Loss:14.694914, Learning Rate:0.000578217
epoch:135, Training MAE:0.173(eV), Training Loss:0.040971, Test MAE:1.730(eV), Test Loss:4.359026, Learning Rate:0.000573042
epoch:136, Training MAE:0.177(eV), Training Loss:0.128082, Test MAE:5.109(eV), Test Loss:30.395313, Learning Rate:0.000567858
epoch:137, Training MAE:0.186(eV), Training Loss:0.096532, Test MAE:7.049(eV), Test Loss:52.416168, Learning Rate:0.000562667
epoch:138, Training MAE:0.172(eV), Training Loss:0.033427, Test MAE:3.883(eV), Test Loss:16.298100, Learning Rate:0.000557469
epoch:139, Training MAE:0.165(eV), Training Loss:0.047208, Test MAE:5.468(eV), Test Loss:31.454922, Learning Rate:0.000552264
epoch:140, Training MAE:0.162(eV), Training Loss:0.032824, Test MAE:5.130(eV), Test Loss:26.137960, Learning Rate:0.000547054
epoch:141, Training MAE:0.159(eV), Training Loss:0.075451, Test MAE:2.187(eV), Test Loss:7.229408, Learning Rate:0.000541839
epoch:142, Training MAE:0.162(eV), Training Loss:0.039327, Test MAE:6.468(eV), Test Loss:42.804134, Learning Rate:0.000536619
epoch:143, Training MAE:0.158(eV), Training Loss:0.055751, Test MAE:7.307(eV), Test Loss:51.615044, Learning Rate:0.000531395
epoch:144, Training MAE:0.159(eV), Training Loss:0.052227, Test MAE:6.919(eV), Test Loss:53.251465, Learning Rate:0.000526168
epoch:145, Training MAE:0.162(eV), Training Loss:0.037927, Test MAE:3.773(eV), Test Loss:14.054312, Learning Rate:0.000520938
epoch:146, Training MAE:0.160(eV), Training Loss:0.055870, Test MAE:5.059(eV), Test Loss:25.786251, Learning Rate:0.000515705
epoch:147, Training MAE:0.161(eV), Training Loss:0.090249, Test MAE:6.602(eV), Test Loss:44.564957, Learning Rate:0.000510471
epoch:148, Training MAE:0.155(eV), Training Loss:0.031121, Test MAE:20.823(eV), Test Loss:440.821350, Learning Rate:0.000505236
epoch:149, Training MAE:0.155(eV), Training Loss:0.046003, Test MAE:5.357(eV), Test Loss:30.828392, Learning Rate:0.0005
epoch:150, Training MAE:0.155(eV), Training Loss:0.077244, Test MAE:9.319(eV), Test Loss:91.765884, Learning Rate:0.000494764
epoch:151, Training MAE:0.154(eV), Training Loss:0.072913, Test MAE:5.687(eV), Test Loss:34.677734, Learning Rate:0.000489529
epoch:152, Training MAE:0.151(eV), Training Loss:0.036546, Test MAE:4.047(eV), Test Loss:20.122679, Learning Rate:0.000484295
epoch:153, Training MAE:0.150(eV), Training Loss:0.031603, Test MAE:1.909(eV), Test Loss:4.185534, Learning Rate:0.000479062
epoch:154, Training MAE:0.159(eV), Training Loss:0.042593, Test MAE:9.384(eV), Test Loss:90.487534, Learning Rate:0.000473832
epoch:155, Training MAE:0.148(eV), Training Loss:0.038700, Test MAE:27.651(eV), Test Loss:761.719360, Learning Rate:0.000468605
epoch:156, Training MAE:0.147(eV), Training Loss:0.033994, Test MAE:3.098(eV), Test Loss:9.651508, Learning Rate:0.000463381
epoch:157, Training MAE:0.155(eV), Training Loss:0.034017, Test MAE:4.329(eV), Test Loss:20.275215, Learning Rate:0.000458161
epoch:158, Training MAE:0.148(eV), Training Loss:0.046689, Test MAE:0.905(eV), Test Loss:1.136364, Learning Rate:0.000452946
epoch:159, Training MAE:0.142(eV), Training Loss:0.026641, Test MAE:26.798(eV), Test Loss:884.449829, Learning Rate:0.000447736
epoch:160, Training MAE:0.144(eV), Training Loss:0.037049, Test MAE:5.714(eV), Test Loss:30.684059, Learning Rate:0.000442531
epoch:161, Training MAE:0.146(eV), Training Loss:0.023652, Test MAE:3.194(eV), Test Loss:10.150063, Learning Rate:0.000437333
epoch:162, Training MAE:0.138(eV), Training Loss:0.082692, Test MAE:4.642(eV), Test Loss:26.801418, Learning Rate:0.000432142
epoch:163, Training MAE:0.141(eV), Training Loss:0.018914, Test MAE:1.118(eV), Test Loss:2.404959, Learning Rate:0.000426958
epoch:164, Training MAE:0.137(eV), Training Loss:0.064468, Test MAE:2.520(eV), Test Loss:7.115108, Learning Rate:0.000421783
epoch:165, Training MAE:0.136(eV), Training Loss:0.033139, Test MAE:2.674(eV), Test Loss:7.385998, Learning Rate:0.000416616
epoch:166, Training MAE:0.134(eV), Training Loss:0.023406, Test MAE:3.587(eV), Test Loss:14.908247, Learning Rate:0.000411458
epoch:167, Training MAE:0.134(eV), Training Loss:0.038579, Test MAE:5.251(eV), Test Loss:27.535748, Learning Rate:0.000406309
epoch:168, Training MAE:0.139(eV), Training Loss:0.044149, Test MAE:3.462(eV), Test Loss:15.753078, Learning Rate:0.000401171
epoch:169, Training MAE:0.139(eV), Training Loss:0.015248, Test MAE:2.081(eV), Test Loss:5.665359, Learning Rate:0.000396044
epoch:170, Training MAE:0.134(eV), Training Loss:0.035682, Test MAE:4.580(eV), Test Loss:23.004889, Learning Rate:0.000390928
epoch:171, Training MAE:0.134(eV), Training Loss:0.038748, Test MAE:10.906(eV), Test Loss:124.303650, Learning Rate:0.000385825
epoch:172, Training MAE:0.133(eV), Training Loss:0.027259, Test MAE:1.924(eV), Test Loss:6.721240, Learning Rate:0.000380733
epoch:173, Training MAE:0.128(eV), Training Loss:0.034031, Test MAE:6.661(eV), Test Loss:44.498138, Learning Rate:0.000375655
epoch:174, Training MAE:0.131(eV), Training Loss:0.021516, Test MAE:1.626(eV), Test Loss:5.003299, Learning Rate:0.00037059
epoch:175, Training MAE:0.129(eV), Training Loss:0.025185, Test MAE:0.635(eV), Test Loss:0.747886, Learning Rate:0.00036554
epoch:176, Training MAE:0.127(eV), Training Loss:0.021224, Test MAE:9.458(eV), Test Loss:93.276672, Learning Rate:0.000360504
epoch:177, Training MAE:0.127(eV), Training Loss:0.027528, Test MAE:17.449(eV), Test Loss:322.213867, Learning Rate:0.000355484
epoch:178, Training MAE:0.126(eV), Training Loss:0.041865, Test MAE:10.969(eV), Test Loss:131.403625, Learning Rate:0.00035048
epoch:179, Training MAE:0.126(eV), Training Loss:0.030173, Test MAE:12.494(eV), Test Loss:166.314087, Learning Rate:0.000345492
epoch:180, Training MAE:0.125(eV), Training Loss:0.020461, Test MAE:7.140(eV), Test Loss:69.770569, Learning Rate:0.00034052
epoch:181, Training MAE:0.123(eV), Training Loss:0.023399, Test MAE:13.733(eV), Test Loss:188.426514, Learning Rate:0.000335567
epoch:182, Training MAE:0.119(eV), Training Loss:0.024048, Test MAE:3.218(eV), Test Loss:10.491686, Learning Rate:0.000330631
epoch:183, Training MAE:0.120(eV), Training Loss:0.021552, Test MAE:2.001(eV), Test Loss:5.379321, Learning Rate:0.000325714
epoch:184, Training MAE:0.122(eV), Training Loss:0.020324, Test MAE:8.909(eV), Test Loss:151.629883, Learning Rate:0.000320816
epoch:185, Training MAE:0.123(eV), Training Loss:0.016540, Test MAE:0.412(eV), Test Loss:0.335314, Learning Rate:0.000315938
epoch:186, Training MAE:0.122(eV), Training Loss:0.023054, Test MAE:20.179(eV), Test Loss:443.781738, Learning Rate:0.00031108
epoch:187, Training MAE:0.122(eV), Training Loss:0.045308, Test MAE:6.073(eV), Test Loss:38.934967, Learning Rate:0.000306242
epoch:188, Training MAE:0.118(eV), Training Loss:0.021742, Test MAE:1.111(eV), Test Loss:1.945576, Learning Rate:0.000301426
epoch:189, Training MAE:0.116(eV), Training Loss:0.019879, Test MAE:4.209(eV), Test Loss:17.655495, Learning Rate:0.000296632
epoch:190, Training MAE:0.115(eV), Training Loss:0.014508, Test MAE:15.574(eV), Test Loss:261.776947, Learning Rate:0.00029186
epoch:191, Training MAE:0.116(eV), Training Loss:0.030476, Test MAE:29.629(eV), Test Loss:909.288757, Learning Rate:0.00028711
epoch:192, Training MAE:0.116(eV), Training Loss:0.023635, Test MAE:4.552(eV), Test Loss:21.022541, Learning Rate:0.000282384
epoch:193, Training MAE:0.115(eV), Training Loss:0.022506, Test MAE:13.480(eV), Test Loss:179.124237, Learning Rate:0.000277682
epoch:194, Training MAE:0.110(eV), Training Loss:0.020884, Test MAE:27.586(eV), Test Loss:747.360474, Learning Rate:0.000273005
epoch:195, Training MAE:0.114(eV), Training Loss:0.015863, Test MAE:4.369(eV), Test Loss:19.064522, Learning Rate:0.000268352
epoch:196, Training MAE:0.111(eV), Training Loss:0.023829, Test MAE:18.374(eV), Test Loss:319.537476, Learning Rate:0.000263725
epoch:197, Training MAE:0.115(eV), Training Loss:0.031660, Test MAE:1.703(eV), Test Loss:3.520021, Learning Rate:0.000259123
epoch:198, Training MAE:0.114(eV), Training Loss:0.016899, Test MAE:11.973(eV), Test Loss:167.797104, Learning Rate:0.000254548
epoch:199, Training MAE:0.106(eV), Training Loss:0.018420, Test MAE:13.914(eV), Test Loss:206.097809, Learning Rate:0.00025
epoch:200, Training MAE:0.110(eV), Training Loss:0.024068, Test MAE:6.422(eV), Test Loss:60.104668, Learning Rate:0.000245479
epoch:201, Training MAE:0.110(eV), Training Loss:0.022415, Test MAE:1.056(eV), Test Loss:1.905932, Learning Rate:0.000240986
epoch:202, Training MAE:0.107(eV), Training Loss:0.012775, Test MAE:0.363(eV), Test Loss:0.189139, Learning Rate:0.000236522
epoch:203, Training MAE:0.106(eV), Training Loss:0.021526, Test MAE:1.825(eV), Test Loss:5.667688, Learning Rate:0.000232087
epoch:204, Training MAE:0.103(eV), Training Loss:0.013170, Test MAE:0.771(eV), Test Loss:0.906668, Learning Rate:0.00022768
epoch:205, Training MAE:0.108(eV), Training Loss:0.021080, Test MAE:13.844(eV), Test Loss:192.803833, Learning Rate:0.000223304
epoch:206, Training MAE:0.105(eV), Training Loss:0.008394, Test MAE:1.036(eV), Test Loss:2.240897, Learning Rate:0.000218958
