epoch:0, Training MAE:2.429(eV), Training Loss:2.552357, Test MAE:19.208(eV), Test Loss:415.344238, Learning Rate:0.000999973
epoch:78, Training MAE:0.246(eV), Training Loss:0.122857, Test MAE:4.821(eV), Test Loss:20.650883, Learning Rate:0.000838438
epoch:79, Training MAE:0.250(eV), Training Loss:0.098165, Test MAE:4.876(eV), Test Loss:24.714581, Learning Rate:0.000834565
epoch:80, Training MAE:0.246(eV), Training Loss:0.070672, Test MAE:2.956(eV), Test Loss:12.787066, Learning Rate:0.000830656
epoch:81, Training MAE:0.249(eV), Training Loss:0.139658, Test MAE:5.899(eV), Test Loss:35.280792, Learning Rate:0.00082671
epoch:82, Training MAE:0.238(eV), Training Loss:0.111913, Test MAE:1.748(eV), Test Loss:3.980066, Learning Rate:0.000822729
epoch:83, Training MAE:0.234(eV), Training Loss:0.154323, Test MAE:9.931(eV), Test Loss:95.162132, Learning Rate:0.000818712
epoch:84, Training MAE:0.233(eV), Training Loss:0.095598, Test MAE:4.992(eV), Test Loss:27.381618, Learning Rate:0.00081466
epoch:85, Training MAE:0.218(eV), Training Loss:0.063501, Test MAE:5.294(eV), Test Loss:29.923065, Learning Rate:0.000810574
epoch:86, Training MAE:0.224(eV), Training Loss:0.163523, Test MAE:1.786(eV), Test Loss:3.795828, Learning Rate:0.000806454
epoch:87, Training MAE:0.225(eV), Training Loss:0.102849, Test MAE:4.093(eV), Test Loss:15.716888, Learning Rate:0.0008023
epoch:88, Training MAE:0.238(eV), Training Loss:0.089001, Test MAE:2.119(eV), Test Loss:5.615102, Learning Rate:0.000798112
epoch:89, Training MAE:0.231(eV), Training Loss:0.151123, Test MAE:3.797(eV), Test Loss:17.813217, Learning Rate:0.000793893
epoch:90, Training MAE:0.226(eV), Training Loss:0.073478, Test MAE:3.525(eV), Test Loss:21.059052, Learning Rate:0.000789641
epoch:91, Training MAE:0.223(eV), Training Loss:0.049057, Test MAE:6.417(eV), Test Loss:38.787273, Learning Rate:0.000785357
epoch:92, Training MAE:0.217(eV), Training Loss:0.108137, Test MAE:19.465(eV), Test Loss:381.113495, Learning Rate:0.000781042
epoch:93, Training MAE:0.214(eV), Training Loss:0.041218, Test MAE:1.887(eV), Test Loss:3.848774, Learning Rate:0.000776696
epoch:94, Training MAE:0.214(eV), Training Loss:0.072546, Test MAE:3.102(eV), Test Loss:13.465765, Learning Rate:0.00077232
epoch:95, Training MAE:0.212(eV), Training Loss:0.094960, Test MAE:2.806(eV), Test Loss:8.763107, Learning Rate:0.000767913
epoch:96, Training MAE:0.207(eV), Training Loss:0.103324, Test MAE:3.635(eV), Test Loss:13.126282, Learning Rate:0.000763478
epoch:97, Training MAE:0.208(eV), Training Loss:0.083161, Test MAE:2.209(eV), Test Loss:6.866731, Learning Rate:0.000759014
epoch:98, Training MAE:0.202(eV), Training Loss:0.056435, Test MAE:2.472(eV), Test Loss:9.858032, Learning Rate:0.000754521
epoch:99, Training MAE:0.214(eV), Training Loss:0.102343, Test MAE:2.398(eV), Test Loss:7.181425, Learning Rate:0.00075
epoch:100, Training MAE:0.202(eV), Training Loss:0.052701, Test MAE:1.505(eV), Test Loss:3.052360, Learning Rate:0.000745452
epoch:101, Training MAE:0.198(eV), Training Loss:0.047187, Test MAE:3.832(eV), Test Loss:19.481560, Learning Rate:0.000740877
epoch:102, Training MAE:0.189(eV), Training Loss:0.097615, Test MAE:2.616(eV), Test Loss:10.382727, Learning Rate:0.000736275
epoch:103, Training MAE:0.198(eV), Training Loss:0.070058, Test MAE:5.906(eV), Test Loss:32.739365, Learning Rate:0.000731648
epoch:104, Training MAE:0.199(eV), Training Loss:0.037438, Test MAE:1.909(eV), Test Loss:5.740894, Learning Rate:0.000726995
epoch:105, Training MAE:0.191(eV), Training Loss:0.070113, Test MAE:1.124(eV), Test Loss:1.749796, Learning Rate:0.000722318
epoch:106, Training MAE:0.192(eV), Training Loss:0.087290, Test MAE:1.739(eV), Test Loss:3.551641, Learning Rate:0.000717616
epoch:107, Training MAE:0.195(eV), Training Loss:0.035102, Test MAE:3.014(eV), Test Loss:13.806366, Learning Rate:0.00071289
epoch:108, Training MAE:0.192(eV), Training Loss:0.048635, Test MAE:3.548(eV), Test Loss:14.208921, Learning Rate:0.00070814
epoch:109, Training MAE:0.187(eV), Training Loss:0.078388, Test MAE:4.215(eV), Test Loss:21.654224, Learning Rate:0.000703368
epoch:110, Training MAE:0.182(eV), Training Loss:0.042801, Test MAE:1.404(eV), Test Loss:2.641394, Learning Rate:0.000698574
epoch:111, Training MAE:0.183(eV), Training Loss:0.097207, Test MAE:2.883(eV), Test Loss:10.529062, Learning Rate:0.000693758
epoch:112, Training MAE:0.187(eV), Training Loss:0.075839, Test MAE:3.807(eV), Test Loss:15.065951, Learning Rate:0.00068892
epoch:113, Training MAE:0.187(eV), Training Loss:0.040338, Test MAE:2.332(eV), Test Loss:7.685306, Learning Rate:0.000684062
epoch:114, Training MAE:0.180(eV), Training Loss:0.045900, Test MAE:3.521(eV), Test Loss:21.484879, Learning Rate:0.000679184
epoch:115, Training MAE:0.176(eV), Training Loss:0.050490, Test MAE:1.541(eV), Test Loss:3.999224, Learning Rate:0.000674286
epoch:116, Training MAE:0.167(eV), Training Loss:0.027064, Test MAE:2.804(eV), Test Loss:11.285645, Learning Rate:0.000669369
epoch:117, Training MAE:0.176(eV), Training Loss:0.043610, Test MAE:2.671(eV), Test Loss:14.887159, Learning Rate:0.000664433
epoch:118, Training MAE:0.174(eV), Training Loss:0.055740, Test MAE:12.336(eV), Test Loss:158.042282, Learning Rate:0.00065948
epoch:119, Training MAE:0.164(eV), Training Loss:0.026673, Test MAE:1.008(eV), Test Loss:2.317962, Learning Rate:0.000654508
epoch:120, Training MAE:0.173(eV), Training Loss:0.051336, Test MAE:6.104(eV), Test Loss:44.926819, Learning Rate:0.00064952
epoch:121, Training MAE:0.168(eV), Training Loss:0.044150, Test MAE:1.649(eV), Test Loss:3.254676, Learning Rate:0.000644516
epoch:122, Training MAE:0.176(eV), Training Loss:0.044956, Test MAE:1.904(eV), Test Loss:4.542512, Learning Rate:0.000639496
epoch:123, Training MAE:0.168(eV), Training Loss:0.038573, Test MAE:1.743(eV), Test Loss:3.810296, Learning Rate:0.00063446
epoch:124, Training MAE:0.159(eV), Training Loss:0.039586, Test MAE:1.688(eV), Test Loss:3.487513, Learning Rate:0.00062941
epoch:125, Training MAE:0.159(eV), Training Loss:0.061418, Test MAE:5.266(eV), Test Loss:28.627602, Learning Rate:0.000624345
epoch:126, Training MAE:0.168(eV), Training Loss:0.027347, Test MAE:4.045(eV), Test Loss:18.128738, Learning Rate:0.000619267
epoch:127, Training MAE:0.160(eV), Training Loss:0.027946, Test MAE:9.174(eV), Test Loss:84.733780, Learning Rate:0.000614175
epoch:128, Training MAE:0.156(eV), Training Loss:0.066468, Test MAE:1.991(eV), Test Loss:5.904187, Learning Rate:0.000609072
epoch:129, Training MAE:0.156(eV), Training Loss:0.024323, Test MAE:1.216(eV), Test Loss:2.599671, Learning Rate:0.000603956
epoch:130, Training MAE:0.164(eV), Training Loss:0.078454, Test MAE:5.175(eV), Test Loss:27.961441, Learning Rate:0.000598829
epoch:131, Training MAE:0.161(eV), Training Loss:0.066032, Test MAE:1.086(eV), Test Loss:1.703148, Learning Rate:0.000593691
epoch:132, Training MAE:0.157(eV), Training Loss:0.046349, Test MAE:3.596(eV), Test Loss:19.791859, Learning Rate:0.000588542
epoch:133, Training MAE:0.156(eV), Training Loss:0.034471, Test MAE:2.045(eV), Test Loss:4.842369, Learning Rate:0.000583384
epoch:134, Training MAE:0.143(eV), Training Loss:0.029933, Test MAE:2.236(eV), Test Loss:8.722964, Learning Rate:0.000578217
epoch:135, Training MAE:0.146(eV), Training Loss:0.051548, Test MAE:6.813(eV), Test Loss:47.760693, Learning Rate:0.000573042
epoch:136, Training MAE:0.151(eV), Training Loss:0.070931, Test MAE:1.406(eV), Test Loss:3.051529, Learning Rate:0.000567858
epoch:137, Training MAE:0.155(eV), Training Loss:0.034822, Test MAE:8.161(eV), Test Loss:64.627762, Learning Rate:0.000562667
epoch:138, Training MAE:0.150(eV), Training Loss:0.052054, Test MAE:1.948(eV), Test Loss:5.111457, Learning Rate:0.000557469
epoch:139, Training MAE:0.146(eV), Training Loss:0.027912, Test MAE:3.171(eV), Test Loss:21.723625, Learning Rate:0.000552264
epoch:140, Training MAE:0.152(eV), Training Loss:0.038005, Test MAE:1.753(eV), Test Loss:8.578668, Learning Rate:0.000547054
epoch:141, Training MAE:0.149(eV), Training Loss:0.034507, Test MAE:4.157(eV), Test Loss:17.258200, Learning Rate:0.000541839
epoch:142, Training MAE:0.144(eV), Training Loss:0.033396, Test MAE:3.305(eV), Test Loss:10.276395, Learning Rate:0.000536619
epoch:143, Training MAE:0.144(eV), Training Loss:0.036148, Test MAE:27.976(eV), Test Loss:784.954773, Learning Rate:0.000531395
epoch:144, Training MAE:0.138(eV), Training Loss:0.047969, Test MAE:2.278(eV), Test Loss:9.675460, Learning Rate:0.000526168
epoch:145, Training MAE:0.142(eV), Training Loss:0.024925, Test MAE:2.276(eV), Test Loss:8.880133, Learning Rate:0.000520938
epoch:146, Training MAE:0.138(eV), Training Loss:0.025177, Test MAE:1.033(eV), Test Loss:1.819715, Learning Rate:0.000515705
epoch:147, Training MAE:0.141(eV), Training Loss:0.053454, Test MAE:5.020(eV), Test Loss:24.970291, Learning Rate:0.000510471
epoch:148, Training MAE:0.133(eV), Training Loss:0.027342, Test MAE:14.140(eV), Test Loss:213.066132, Learning Rate:0.000505236
epoch:149, Training MAE:0.136(eV), Training Loss:0.041163, Test MAE:8.163(eV), Test Loss:67.311134, Learning Rate:0.0005
epoch:150, Training MAE:0.140(eV), Training Loss:0.022273, Test MAE:4.520(eV), Test Loss:24.339462, Learning Rate:0.000494764
epoch:151, Training MAE:0.132(eV), Training Loss:0.030261, Test MAE:0.961(eV), Test Loss:1.132545, Learning Rate:0.000489529
epoch:152, Training MAE:0.135(eV), Training Loss:0.042371, Test MAE:8.188(eV), Test Loss:73.677673, Learning Rate:0.000484295
epoch:153, Training MAE:0.134(eV), Training Loss:0.022703, Test MAE:5.240(eV), Test Loss:31.061567, Learning Rate:0.000479062
epoch:154, Training MAE:0.130(eV), Training Loss:0.033466, Test MAE:0.695(eV), Test Loss:0.604580, Learning Rate:0.000473832
epoch:155, Training MAE:0.131(eV), Training Loss:0.032346, Test MAE:5.052(eV), Test Loss:28.422848, Learning Rate:0.000468605
epoch:156, Training MAE:0.132(eV), Training Loss:0.018664, Test MAE:1.529(eV), Test Loss:3.079852, Learning Rate:0.000463381
epoch:157, Training MAE:0.131(eV), Training Loss:0.032026, Test MAE:1.768(eV), Test Loss:5.452205, Learning Rate:0.000458161
epoch:158, Training MAE:0.129(eV), Training Loss:0.074145, Test MAE:7.971(eV), Test Loss:61.192627, Learning Rate:0.000452946
epoch:159, Training MAE:0.125(eV), Training Loss:0.022110, Test MAE:3.078(eV), Test Loss:9.721691, Learning Rate:0.000447736
epoch:160, Training MAE:0.126(eV), Training Loss:0.021295, Test MAE:24.430(eV), Test Loss:653.821106, Learning Rate:0.000442531
epoch:161, Training MAE:0.123(eV), Training Loss:0.021441, Test MAE:9.802(eV), Test Loss:95.127487, Learning Rate:0.000437333
epoch:162, Training MAE:0.126(eV), Training Loss:0.017418, Test MAE:0.752(eV), Test Loss:0.747608, Learning Rate:0.000432142
epoch:163, Training MAE:0.121(eV), Training Loss:0.029131, Test MAE:5.367(eV), Test Loss:32.893578, Learning Rate:0.000426958
epoch:164, Training MAE:0.120(eV), Training Loss:0.027304, Test MAE:2.026(eV), Test Loss:5.552562, Learning Rate:0.000421783
epoch:165, Training MAE:0.121(eV), Training Loss:0.026269, Test MAE:20.412(eV), Test Loss:448.100403, Learning Rate:0.000416616
epoch:166, Training MAE:0.123(eV), Training Loss:0.029797, Test MAE:1.957(eV), Test Loss:5.792004, Learning Rate:0.000411458
epoch:167, Training MAE:0.122(eV), Training Loss:0.037726, Test MAE:1.482(eV), Test Loss:3.925611, Learning Rate:0.000406309
epoch:168, Training MAE:0.115(eV), Training Loss:0.015417, Test MAE:6.198(eV), Test Loss:37.970177, Learning Rate:0.000401171
epoch:169, Training MAE:0.120(eV), Training Loss:0.024686, Test MAE:3.193(eV), Test Loss:12.096817, Learning Rate:0.000396044
epoch:170, Training MAE:0.115(eV), Training Loss:0.023759, Test MAE:1.871(eV), Test Loss:4.715860, Learning Rate:0.000390928
epoch:171, Training MAE:0.112(eV), Training Loss:0.021744, Test MAE:3.205(eV), Test Loss:14.368301, Learning Rate:0.000385825
epoch:172, Training MAE:0.113(eV), Training Loss:0.015296, Test MAE:2.193(eV), Test Loss:5.328790, Learning Rate:0.000380733
epoch:173, Training MAE:0.117(eV), Training Loss:0.025035, Test MAE:0.927(eV), Test Loss:1.220925, Learning Rate:0.000375655
epoch:174, Training MAE:0.116(eV), Training Loss:0.020384, Test MAE:3.698(eV), Test Loss:14.894565, Learning Rate:0.00037059
epoch:175, Training MAE:0.112(eV), Training Loss:0.014833, Test MAE:3.354(eV), Test Loss:13.512634, Learning Rate:0.00036554
epoch:176, Training MAE:0.111(eV), Training Loss:0.020279, Test MAE:6.827(eV), Test Loss:49.581738, Learning Rate:0.000360504
epoch:177, Training MAE:0.106(eV), Training Loss:0.021443, Test MAE:9.186(eV), Test Loss:84.130997, Learning Rate:0.000355484
epoch:178, Training MAE:0.107(eV), Training Loss:0.020333, Test MAE:10.115(eV), Test Loss:106.556381, Learning Rate:0.00035048
epoch:179, Training MAE:0.110(eV), Training Loss:0.016578, Test MAE:7.143(eV), Test Loss:53.824059, Learning Rate:0.000345492
epoch:180, Training MAE:0.104(eV), Training Loss:0.021848, Test MAE:1.576(eV), Test Loss:4.005635, Learning Rate:0.00034052
epoch:181, Training MAE:0.109(eV), Training Loss:0.018227, Test MAE:6.887(eV), Test Loss:49.357567, Learning Rate:0.000335567
epoch:182, Training MAE:0.107(eV), Training Loss:0.019023, Test MAE:2.123(eV), Test Loss:5.803718, Learning Rate:0.000330631
epoch:183, Training MAE:0.105(eV), Training Loss:0.023976, Test MAE:17.808(eV), Test Loss:324.863617, Learning Rate:0.000325714
epoch:184, Training MAE:0.103(eV), Training Loss:0.018531, Test MAE:1.311(eV), Test Loss:1.837522, Learning Rate:0.000320816
epoch:185, Training MAE:0.100(eV), Training Loss:0.028673, Test MAE:5.014(eV), Test Loss:31.757565, Learning Rate:0.000315938
epoch:186, Training MAE:0.102(eV), Training Loss:0.017886, Test MAE:3.689(eV), Test Loss:18.631367, Learning Rate:0.00031108
epoch:187, Training MAE:0.107(eV), Training Loss:0.011048, Test MAE:4.041(eV), Test Loss:15.530842, Learning Rate:0.000306242
epoch:188, Training MAE:0.101(eV), Training Loss:0.019757, Test MAE:8.772(eV), Test Loss:81.463669, Learning Rate:0.000301426
epoch:189, Training MAE:0.103(eV), Training Loss:0.020502, Test MAE:4.001(eV), Test Loss:17.877392, Learning Rate:0.000296632
epoch:190, Training MAE:0.099(eV), Training Loss:0.023967, Test MAE:8.806(eV), Test Loss:127.184448, Learning Rate:0.00029186
epoch:191, Training MAE:0.099(eV), Training Loss:0.011360, Test MAE:6.470(eV), Test Loss:46.651695, Learning Rate:0.00028711
epoch:192, Training MAE:0.098(eV), Training Loss:0.011269, Test MAE:1.678(eV), Test Loss:3.959265, Learning Rate:0.000282384
epoch:193, Training MAE:0.100(eV), Training Loss:0.029692, Test MAE:3.697(eV), Test Loss:19.537830, Learning Rate:0.000277682
epoch:194, Training MAE:0.096(eV), Training Loss:0.014381, Test MAE:0.730(eV), Test Loss:0.630800, Learning Rate:0.000273005
epoch:195, Training MAE:0.095(eV), Training Loss:0.013684, Test MAE:1.217(eV), Test Loss:2.137974, Learning Rate:0.000268352
epoch:196, Training MAE:0.096(eV), Training Loss:0.016313, Test MAE:6.401(eV), Test Loss:41.354744, Learning Rate:0.000263725
epoch:197, Training MAE:0.094(eV), Training Loss:0.016822, Test MAE:7.016(eV), Test Loss:49.535397, Learning Rate:0.000259123
epoch:198, Training MAE:0.095(eV), Training Loss:0.014692, Test MAE:9.318(eV), Test Loss:88.475853, Learning Rate:0.000254548
epoch:199, Training MAE:0.094(eV), Training Loss:0.028899, Test MAE:2.965(eV), Test Loss:14.222125, Learning Rate:0.00025
epoch:200, Training MAE:0.095(eV), Training Loss:0.009479, Test MAE:6.997(eV), Test Loss:48.155792, Learning Rate:0.000245479
epoch:201, Training MAE:0.092(eV), Training Loss:0.017347, Test MAE:1.072(eV), Test Loss:1.590736, Learning Rate:0.000240986
epoch:202, Training MAE:0.090(eV), Training Loss:0.006853, Test MAE:1.000(eV), Test Loss:1.296113, Learning Rate:0.000236522
epoch:203, Training MAE:0.089(eV), Training Loss:0.021203, Test MAE:1.515(eV), Test Loss:3.935588, Learning Rate:0.000232087
epoch:204, Training MAE:0.091(eV), Training Loss:0.020902, Test MAE:1.486(eV), Test Loss:3.535452, Learning Rate:0.00022768
epoch:205, Training MAE:0.091(eV), Training Loss:0.010581, Test MAE:1.469(eV), Test Loss:2.196747, Learning Rate:0.000223304
epoch:206, Training MAE:0.088(eV), Training Loss:0.008362, Test MAE:3.116(eV), Test Loss:13.516985, Learning Rate:0.000218958
