epoch:0, Training MAE:1.118(eV), Training Loss:0.541093, Test MAE:0.533(eV), Test Loss:0.373088, Learning Rate:0.000999973
epoch:37, Training MAE:0.130(eV), Training Loss:0.029974, Test MAE:9.870(eV), Test Loss:109.491020, Learning Rate:0.000960932
epoch:38, Training MAE:0.137(eV), Training Loss:0.017416, Test MAE:2.370(eV), Test Loss:6.517047, Learning Rate:0.000958877
epoch:39, Training MAE:0.132(eV), Training Loss:0.034187, Test MAE:1.997(eV), Test Loss:5.402679, Learning Rate:0.000956773
epoch:40, Training MAE:0.128(eV), Training Loss:0.021330, Test MAE:5.063(eV), Test Loss:29.450140, Learning Rate:0.000954618
epoch:41, Training MAE:0.131(eV), Training Loss:0.025958, Test MAE:1.690(eV), Test Loss:4.045278, Learning Rate:0.000952414
epoch:42, Training MAE:0.125(eV), Training Loss:0.020756, Test MAE:4.549(eV), Test Loss:21.478413, Learning Rate:0.000950159
epoch:43, Training MAE:0.125(eV), Training Loss:0.027610, Test MAE:1.028(eV), Test Loss:1.568383, Learning Rate:0.000947856
epoch:44, Training MAE:0.125(eV), Training Loss:0.016272, Test MAE:11.137(eV), Test Loss:136.031219, Learning Rate:0.000945503
epoch:45, Training MAE:0.127(eV), Training Loss:0.026504, Test MAE:1.335(eV), Test Loss:2.871315, Learning Rate:0.000943102
epoch:46, Training MAE:0.118(eV), Training Loss:0.017885, Test MAE:1.915(eV), Test Loss:4.944079, Learning Rate:0.000940652
epoch:47, Training MAE:0.121(eV), Training Loss:0.019811, Test MAE:7.802(eV), Test Loss:62.693970, Learning Rate:0.000938153
epoch:48, Training MAE:0.118(eV), Training Loss:0.028776, Test MAE:1.881(eV), Test Loss:4.394267, Learning Rate:0.000935607
epoch:49, Training MAE:0.118(eV), Training Loss:0.014915, Test MAE:2.894(eV), Test Loss:10.880088, Learning Rate:0.000933013
epoch:50, Training MAE:0.116(eV), Training Loss:0.015110, Test MAE:7.664(eV), Test Loss:68.766075, Learning Rate:0.000930371
epoch:51, Training MAE:0.116(eV), Training Loss:0.022290, Test MAE:1.523(eV), Test Loss:3.670321, Learning Rate:0.000927682
epoch:52, Training MAE:0.111(eV), Training Loss:0.015366, Test MAE:9.387(eV), Test Loss:123.715233, Learning Rate:0.000924946
epoch:53, Training MAE:0.117(eV), Training Loss:0.022123, Test MAE:3.778(eV), Test Loss:17.870766, Learning Rate:0.000922164
epoch:54, Training MAE:0.116(eV), Training Loss:0.017046, Test MAE:1.335(eV), Test Loss:2.147445, Learning Rate:0.000919335
epoch:55, Training MAE:0.110(eV), Training Loss:0.019271, Test MAE:0.265(eV), Test Loss:0.086760, Learning Rate:0.000916461
epoch:56, Training MAE:0.112(eV), Training Loss:0.021813, Test MAE:9.213(eV), Test Loss:102.060020, Learning Rate:0.00091354
epoch:57, Training MAE:0.111(eV), Training Loss:0.017408, Test MAE:6.047(eV), Test Loss:50.660431, Learning Rate:0.000910575
epoch:58, Training MAE:0.109(eV), Training Loss:0.015199, Test MAE:2.490(eV), Test Loss:12.456053, Learning Rate:0.000907564
epoch:59, Training MAE:0.108(eV), Training Loss:0.016301, Test MAE:1.434(eV), Test Loss:2.602785, Learning Rate:0.000904508
epoch:60, Training MAE:0.105(eV), Training Loss:0.018987, Test MAE:12.231(eV), Test Loss:166.452133, Learning Rate:0.000901409
epoch:61, Training MAE:0.105(eV), Training Loss:0.017112, Test MAE:7.733(eV), Test Loss:63.273056, Learning Rate:0.000898265
epoch:62, Training MAE:0.107(eV), Training Loss:0.020853, Test MAE:0.308(eV), Test Loss:0.137618, Learning Rate:0.000895078
epoch:63, Training MAE:0.101(eV), Training Loss:0.026796, Test MAE:3.923(eV), Test Loss:16.360632, Learning Rate:0.000891847
epoch:64, Training MAE:0.105(eV), Training Loss:0.017272, Test MAE:16.341(eV), Test Loss:286.488983, Learning Rate:0.000888573
epoch:65, Training MAE:0.103(eV), Training Loss:0.011244, Test MAE:11.897(eV), Test Loss:153.513840, Learning Rate:0.000885257
epoch:66, Training MAE:0.104(eV), Training Loss:0.028879, Test MAE:5.609(eV), Test Loss:40.413826, Learning Rate:0.000881898
epoch:67, Training MAE:0.101(eV), Training Loss:0.039687, Test MAE:1.522(eV), Test Loss:3.432438, Learning Rate:0.000878498
epoch:68, Training MAE:0.102(eV), Training Loss:0.011846, Test MAE:2.902(eV), Test Loss:8.708452, Learning Rate:0.000875056
epoch:69, Training MAE:0.100(eV), Training Loss:0.019597, Test MAE:2.235(eV), Test Loss:5.291560, Learning Rate:0.000871572
epoch:70, Training MAE:0.099(eV), Training Loss:0.008247, Test MAE:2.145(eV), Test Loss:4.724322, Learning Rate:0.000868049
epoch:71, Training MAE:0.099(eV), Training Loss:0.025443, Test MAE:14.521(eV), Test Loss:233.125427, Learning Rate:0.000864484
epoch:72, Training MAE:0.096(eV), Training Loss:0.008935, Test MAE:0.412(eV), Test Loss:0.227698, Learning Rate:0.00086088
epoch:73, Training MAE:0.099(eV), Training Loss:0.015518, Test MAE:3.759(eV), Test Loss:24.114477, Learning Rate:0.000857236
epoch:74, Training MAE:0.097(eV), Training Loss:0.013055, Test MAE:14.862(eV), Test Loss:248.186371, Learning Rate:0.000853553
epoch:75, Training MAE:0.098(eV), Training Loss:0.027063, Test MAE:0.870(eV), Test Loss:1.125411, Learning Rate:0.000849832
epoch:76, Training MAE:0.096(eV), Training Loss:0.013794, Test MAE:1.391(eV), Test Loss:2.886494, Learning Rate:0.000846072
epoch:77, Training MAE:0.095(eV), Training Loss:0.014969, Test MAE:1.262(eV), Test Loss:2.054662, Learning Rate:0.000842274
epoch:78, Training MAE:0.093(eV), Training Loss:0.005902, Test MAE:0.705(eV), Test Loss:1.074294, Learning Rate:0.000838438
epoch:79, Training MAE:0.095(eV), Training Loss:0.019841, Test MAE:1.930(eV), Test Loss:5.991361, Learning Rate:0.000834565
epoch:80, Training MAE:0.092(eV), Training Loss:0.011042, Test MAE:7.699(eV), Test Loss:74.089333, Learning Rate:0.000830656
epoch:81, Training MAE:0.093(eV), Training Loss:0.007732, Test MAE:0.412(eV), Test Loss:0.225345, Learning Rate:0.00082671
epoch:82, Training MAE:0.091(eV), Training Loss:0.014441, Test MAE:0.982(eV), Test Loss:1.362684, Learning Rate:0.000822729
epoch:83, Training MAE:0.091(eV), Training Loss:0.007613, Test MAE:8.772(eV), Test Loss:80.920486, Learning Rate:0.000818712
epoch:84, Training MAE:0.089(eV), Training Loss:0.012954, Test MAE:0.940(eV), Test Loss:1.285263, Learning Rate:0.00081466
epoch:85, Training MAE:0.087(eV), Training Loss:0.020793, Test MAE:2.563(eV), Test Loss:9.808013, Learning Rate:0.000810574
epoch:86, Training MAE:0.087(eV), Training Loss:0.024634, Test MAE:0.282(eV), Test Loss:0.120570, Learning Rate:0.000806454
epoch:87, Training MAE:0.090(eV), Training Loss:0.013531, Test MAE:0.615(eV), Test Loss:0.629506, Learning Rate:0.0008023
epoch:88, Training MAE:0.087(eV), Training Loss:0.013366, Test MAE:2.812(eV), Test Loss:9.654929, Learning Rate:0.000798112
epoch:89, Training MAE:0.087(eV), Training Loss:0.013210, Test MAE:0.471(eV), Test Loss:0.280966, Learning Rate:0.000793893
epoch:90, Training MAE:0.086(eV), Training Loss:0.014481, Test MAE:1.837(eV), Test Loss:4.242461, Learning Rate:0.000789641
epoch:91, Training MAE:0.087(eV), Training Loss:0.010167, Test MAE:7.619(eV), Test Loss:63.475079, Learning Rate:0.000785357
epoch:92, Training MAE:0.087(eV), Training Loss:0.006388, Test MAE:1.559(eV), Test Loss:3.975367, Learning Rate:0.000781042
epoch:93, Training MAE:0.084(eV), Training Loss:0.013325, Test MAE:1.547(eV), Test Loss:3.236862, Learning Rate:0.000776696
epoch:94, Training MAE:0.090(eV), Training Loss:0.011289, Test MAE:6.459(eV), Test Loss:49.328568, Learning Rate:0.00077232
epoch:95, Training MAE:0.082(eV), Training Loss:0.009059, Test MAE:1.305(eV), Test Loss:2.151189, Learning Rate:0.000767913
epoch:96, Training MAE:0.083(eV), Training Loss:0.005908, Test MAE:4.476(eV), Test Loss:21.902029, Learning Rate:0.000763478
epoch:97, Training MAE:0.082(eV), Training Loss:0.013369, Test MAE:1.222(eV), Test Loss:2.403017, Learning Rate:0.000759014
epoch:98, Training MAE:0.080(eV), Training Loss:0.019027, Test MAE:0.620(eV), Test Loss:0.563067, Learning Rate:0.000754521
epoch:99, Training MAE:0.083(eV), Training Loss:0.012656, Test MAE:1.431(eV), Test Loss:3.237976, Learning Rate:0.00075
epoch:100, Training MAE:0.079(eV), Training Loss:0.005558, Test MAE:0.719(eV), Test Loss:0.687427, Learning Rate:0.000745452
epoch:101, Training MAE:0.079(eV), Training Loss:0.008216, Test MAE:2.188(eV), Test Loss:6.098633, Learning Rate:0.000740877
epoch:102, Training MAE:0.082(eV), Training Loss:0.006557, Test MAE:0.334(eV), Test Loss:0.249661, Learning Rate:0.000736275
epoch:103, Training MAE:0.078(eV), Training Loss:0.009321, Test MAE:0.341(eV), Test Loss:0.187372, Learning Rate:0.000731648
epoch:104, Training MAE:0.080(eV), Training Loss:0.011142, Test MAE:0.252(eV), Test Loss:0.088972, Learning Rate:0.000726995
epoch:105, Training MAE:0.079(eV), Training Loss:0.006331, Test MAE:3.288(eV), Test Loss:10.087689, Learning Rate:0.000722318
epoch:106, Training MAE:0.078(eV), Training Loss:0.009397, Test MAE:1.214(eV), Test Loss:3.829998, Learning Rate:0.000717616
epoch:107, Training MAE:0.077(eV), Training Loss:0.019100, Test MAE:0.197(eV), Test Loss:0.072004, Learning Rate:0.00071289
epoch:108, Training MAE:0.078(eV), Training Loss:0.007109, Test MAE:2.132(eV), Test Loss:6.651592, Learning Rate:0.00070814
epoch:109, Training MAE:0.077(eV), Training Loss:0.012715, Test MAE:1.814(eV), Test Loss:4.295063, Learning Rate:0.000703368
epoch:110, Training MAE:0.077(eV), Training Loss:0.008404, Test MAE:3.174(eV), Test Loss:10.486938, Learning Rate:0.000698574
epoch:111, Training MAE:0.078(eV), Training Loss:0.008346, Test MAE:11.201(eV), Test Loss:160.003922, Learning Rate:0.000693758
epoch:112, Training MAE:0.078(eV), Training Loss:0.013156, Test MAE:17.055(eV), Test Loss:351.252136, Learning Rate:0.00068892
epoch:113, Training MAE:0.074(eV), Training Loss:0.007754, Test MAE:0.762(eV), Test Loss:0.826465, Learning Rate:0.000684062
epoch:114, Training MAE:0.074(eV), Training Loss:0.012733, Test MAE:1.379(eV), Test Loss:2.893175, Learning Rate:0.000679184
epoch:115, Training MAE:0.074(eV), Training Loss:0.007597, Test MAE:6.799(eV), Test Loss:51.797211, Learning Rate:0.000674286
epoch:116, Training MAE:0.075(eV), Training Loss:0.008575, Test MAE:2.186(eV), Test Loss:5.205135, Learning Rate:0.000669369
epoch:117, Training MAE:0.073(eV), Training Loss:0.007063, Test MAE:3.587(eV), Test Loss:12.792843, Learning Rate:0.000664433
epoch:118, Training MAE:0.072(eV), Training Loss:0.011057, Test MAE:0.918(eV), Test Loss:1.992285, Learning Rate:0.00065948
epoch:119, Training MAE:0.074(eV), Training Loss:0.014029, Test MAE:1.810(eV), Test Loss:4.579176, Learning Rate:0.000654508
epoch:120, Training MAE:0.072(eV), Training Loss:0.003745, Test MAE:0.257(eV), Test Loss:0.103258, Learning Rate:0.00064952
epoch:121, Training MAE:0.071(eV), Training Loss:0.014809, Test MAE:12.841(eV), Test Loss:192.270920, Learning Rate:0.000644516
epoch:122, Training MAE:0.073(eV), Training Loss:0.012437, Test MAE:1.724(eV), Test Loss:4.333006, Learning Rate:0.000639496
epoch:123, Training MAE:0.070(eV), Training Loss:0.008139, Test MAE:0.380(eV), Test Loss:0.218556, Learning Rate:0.00063446
epoch:124, Training MAE:0.071(eV), Training Loss:0.009434, Test MAE:4.488(eV), Test Loss:28.162703, Learning Rate:0.00062941
epoch:125, Training MAE:0.071(eV), Training Loss:0.009240, Test MAE:1.833(eV), Test Loss:5.405562, Learning Rate:0.000624345
epoch:126, Training MAE:0.069(eV), Training Loss:0.007377, Test MAE:0.392(eV), Test Loss:0.238736, Learning Rate:0.000619267
epoch:127, Training MAE:0.070(eV), Training Loss:0.010180, Test MAE:0.914(eV), Test Loss:1.298270, Learning Rate:0.000614175
epoch:128, Training MAE:0.070(eV), Training Loss:0.005191, Test MAE:10.027(eV), Test Loss:100.742264, Learning Rate:0.000609072
epoch:129, Training MAE:0.068(eV), Training Loss:0.005112, Test MAE:1.454(eV), Test Loss:2.945749, Learning Rate:0.000603956
epoch:130, Training MAE:0.068(eV), Training Loss:0.007830, Test MAE:0.210(eV), Test Loss:0.063283, Learning Rate:0.000598829
epoch:131, Training MAE:0.070(eV), Training Loss:0.007065, Test MAE:1.467(eV), Test Loss:2.691379, Learning Rate:0.000593691
epoch:132, Training MAE:0.065(eV), Training Loss:0.003655, Test MAE:1.217(eV), Test Loss:1.646116, Learning Rate:0.000588542
epoch:133, Training MAE:0.067(eV), Training Loss:0.006977, Test MAE:12.725(eV), Test Loss:189.393234, Learning Rate:0.000583384
epoch:134, Training MAE:0.066(eV), Training Loss:0.005074, Test MAE:1.539(eV), Test Loss:3.553285, Learning Rate:0.000578217
epoch:135, Training MAE:0.065(eV), Training Loss:0.003309, Test MAE:11.078(eV), Test Loss:139.537445, Learning Rate:0.000573042
epoch:136, Training MAE:0.067(eV), Training Loss:0.010463, Test MAE:8.740(eV), Test Loss:84.584946, Learning Rate:0.000567858
epoch:137, Training MAE:0.066(eV), Training Loss:0.003065, Test MAE:1.943(eV), Test Loss:5.507864, Learning Rate:0.000562667
epoch:138, Training MAE:0.065(eV), Training Loss:0.006493, Test MAE:2.174(eV), Test Loss:7.561718, Learning Rate:0.000557469
epoch:139, Training MAE:0.065(eV), Training Loss:0.004011, Test MAE:4.603(eV), Test Loss:25.891632, Learning Rate:0.000552264
epoch:140, Training MAE:0.063(eV), Training Loss:0.003903, Test MAE:1.234(eV), Test Loss:1.523805, Learning Rate:0.000547054
epoch:141, Training MAE:0.063(eV), Training Loss:0.005391, Test MAE:3.974(eV), Test Loss:19.359661, Learning Rate:0.000541839
epoch:142, Training MAE:0.066(eV), Training Loss:0.004840, Test MAE:1.844(eV), Test Loss:4.381170, Learning Rate:0.000536619
epoch:143, Training MAE:0.062(eV), Training Loss:0.006918, Test MAE:3.569(eV), Test Loss:16.815374, Learning Rate:0.000531395
epoch:144, Training MAE:0.063(eV), Training Loss:0.005666, Test MAE:0.199(eV), Test Loss:0.056603, Learning Rate:0.000526168
epoch:145, Training MAE:0.063(eV), Training Loss:0.007675, Test MAE:4.138(eV), Test Loss:18.131771, Learning Rate:0.000520938
epoch:146, Training MAE:0.062(eV), Training Loss:0.002577, Test MAE:1.210(eV), Test Loss:1.956425, Learning Rate:0.000515705
epoch:147, Training MAE:0.062(eV), Training Loss:0.007752, Test MAE:0.662(eV), Test Loss:0.653209, Learning Rate:0.000510471
epoch:148, Training MAE:0.061(eV), Training Loss:0.006647, Test MAE:9.887(eV), Test Loss:96.298874, Learning Rate:0.000505236
epoch:149, Training MAE:0.061(eV), Training Loss:0.004064, Test MAE:2.002(eV), Test Loss:6.028265, Learning Rate:0.0005
epoch:150, Training MAE:0.061(eV), Training Loss:0.006644, Test MAE:1.820(eV), Test Loss:4.217647, Learning Rate:0.000494764
epoch:151, Training MAE:0.061(eV), Training Loss:0.004636, Test MAE:1.110(eV), Test Loss:2.084050, Learning Rate:0.000489529
epoch:152, Training MAE:0.061(eV), Training Loss:0.003940, Test MAE:0.872(eV), Test Loss:1.208154, Learning Rate:0.000484295
epoch:153, Training MAE:0.059(eV), Training Loss:0.005721, Test MAE:0.652(eV), Test Loss:0.513350, Learning Rate:0.000479062
epoch:154, Training MAE:0.060(eV), Training Loss:0.005259, Test MAE:0.830(eV), Test Loss:0.757952, Learning Rate:0.000473832
epoch:155, Training MAE:0.059(eV), Training Loss:0.004199, Test MAE:1.458(eV), Test Loss:2.098893, Learning Rate:0.000468605
epoch:156, Training MAE:0.059(eV), Training Loss:0.011076, Test MAE:0.576(eV), Test Loss:0.369012, Learning Rate:0.000463381
epoch:157, Training MAE:0.057(eV), Training Loss:0.003417, Test MAE:1.400(eV), Test Loss:4.321186, Learning Rate:0.000458161
epoch:158, Training MAE:0.058(eV), Training Loss:0.003452, Test MAE:1.626(eV), Test Loss:3.259887, Learning Rate:0.000452946
epoch:159, Training MAE:0.057(eV), Training Loss:0.004801, Test MAE:0.369(eV), Test Loss:0.203355, Learning Rate:0.000447736
epoch:160, Training MAE:0.057(eV), Training Loss:0.006655, Test MAE:1.253(eV), Test Loss:1.750055, Learning Rate:0.000442531
epoch:161, Training MAE:0.057(eV), Training Loss:0.005412, Test MAE:1.374(eV), Test Loss:3.765096, Learning Rate:0.000437333
epoch:162, Training MAE:0.055(eV), Training Loss:0.013737, Test MAE:1.673(eV), Test Loss:3.947262, Learning Rate:0.000432142
epoch:163, Training MAE:0.056(eV), Training Loss:0.006045, Test MAE:10.518(eV), Test Loss:110.156281, Learning Rate:0.000426958
epoch:164, Training MAE:0.056(eV), Training Loss:0.004035, Test MAE:1.668(eV), Test Loss:2.975982, Learning Rate:0.000421783
epoch:165, Training MAE:0.055(eV), Training Loss:0.005958, Test MAE:1.619(eV), Test Loss:3.782621, Learning Rate:0.000416616
epoch:166, Training MAE:0.056(eV), Training Loss:0.011371, Test MAE:1.388(eV), Test Loss:2.302519, Learning Rate:0.000411458
epoch:167, Training MAE:0.054(eV), Training Loss:0.007365, Test MAE:1.481(eV), Test Loss:2.662060, Learning Rate:0.000406309
epoch:168, Training MAE:0.054(eV), Training Loss:0.002557, Test MAE:9.148(eV), Test Loss:109.463303, Learning Rate:0.000401171
epoch:169, Training MAE:0.054(eV), Training Loss:0.003175, Test MAE:1.057(eV), Test Loss:1.763903, Learning Rate:0.000396044
epoch:170, Training MAE:0.054(eV), Training Loss:0.006904, Test MAE:0.915(eV), Test Loss:1.057391, Learning Rate:0.000390928
epoch:171, Training MAE:0.054(eV), Training Loss:0.003780, Test MAE:1.327(eV), Test Loss:2.214442, Learning Rate:0.000385825
epoch:172, Training MAE:0.054(eV), Training Loss:0.005099, Test MAE:0.694(eV), Test Loss:0.839887, Learning Rate:0.000380733
epoch:173, Training MAE:0.053(eV), Training Loss:0.003447, Test MAE:1.290(eV), Test Loss:2.775721, Learning Rate:0.000375655
epoch:174, Training MAE:0.053(eV), Training Loss:0.004033, Test MAE:2.098(eV), Test Loss:5.274667, Learning Rate:0.00037059
epoch:175, Training MAE:0.052(eV), Training Loss:0.004815, Test MAE:1.779(eV), Test Loss:4.212247, Learning Rate:0.00036554
epoch:176, Training MAE:0.053(eV), Training Loss:0.004447, Test MAE:0.264(eV), Test Loss:0.088446, Learning Rate:0.000360504
epoch:177, Training MAE:0.052(eV), Training Loss:0.006057, Test MAE:4.448(eV), Test Loss:24.915974, Learning Rate:0.000355484
epoch:178, Training MAE:0.052(eV), Training Loss:0.003450, Test MAE:2.496(eV), Test Loss:7.590940, Learning Rate:0.00035048
epoch:179, Training MAE:0.051(eV), Training Loss:0.004464, Test MAE:1.921(eV), Test Loss:5.622510, Learning Rate:0.000345492
epoch:180, Training MAE:0.052(eV), Training Loss:0.003321, Test MAE:1.653(eV), Test Loss:3.273589, Learning Rate:0.00034052
epoch:181, Training MAE:0.050(eV), Training Loss:0.007983, Test MAE:0.717(eV), Test Loss:0.636727, Learning Rate:0.000335567
epoch:182, Training MAE:0.050(eV), Training Loss:0.002590, Test MAE:1.417(eV), Test Loss:3.221976, Learning Rate:0.000330631
epoch:183, Training MAE:0.050(eV), Training Loss:0.001475, Test MAE:0.560(eV), Test Loss:0.430976, Learning Rate:0.000325714
epoch:184, Training MAE:0.050(eV), Training Loss:0.002722, Test MAE:0.216(eV), Test Loss:0.062504, Learning Rate:0.000320816
epoch:185, Training MAE:0.049(eV), Training Loss:0.004154, Test MAE:8.696(eV), Test Loss:90.629684, Learning Rate:0.000315938
epoch:186, Training MAE:0.049(eV), Training Loss:0.003254, Test MAE:5.369(eV), Test Loss:32.090309, Learning Rate:0.00031108
epoch:187, Training MAE:0.049(eV), Training Loss:0.005433, Test MAE:0.462(eV), Test Loss:0.209246, Learning Rate:0.000306242
epoch:188, Training MAE:0.048(eV), Training Loss:0.002467, Test MAE:6.967(eV), Test Loss:66.184334, Learning Rate:0.000301426
epoch:189, Training MAE:0.049(eV), Training Loss:0.002492, Test MAE:0.312(eV), Test Loss:0.117304, Learning Rate:0.000296632
epoch:190, Training MAE:0.047(eV), Training Loss:0.003952, Test MAE:1.138(eV), Test Loss:1.786701, Learning Rate:0.00029186
epoch:191, Training MAE:0.047(eV), Training Loss:0.002632, Test MAE:1.915(eV), Test Loss:3.956496, Learning Rate:0.00028711
epoch:192, Training MAE:0.048(eV), Training Loss:0.004818, Test MAE:0.979(eV), Test Loss:1.552759, Learning Rate:0.000282384
epoch:193, Training MAE:0.048(eV), Training Loss:0.002805, Test MAE:1.647(eV), Test Loss:5.177733, Learning Rate:0.000277682
epoch:194, Training MAE:0.047(eV), Training Loss:0.003562, Test MAE:2.257(eV), Test Loss:5.721968, Learning Rate:0.000273005
epoch:195, Training MAE:0.047(eV), Training Loss:0.001955, Test MAE:1.320(eV), Test Loss:1.388360, Learning Rate:0.000268352
epoch:196, Training MAE:0.047(eV), Training Loss:0.003489, Test MAE:0.637(eV), Test Loss:0.832489, Learning Rate:0.000263725
epoch:197, Training MAE:0.046(eV), Training Loss:0.003373, Test MAE:0.206(eV), Test Loss:0.092204, Learning Rate:0.000259123
epoch:198, Training MAE:0.046(eV), Training Loss:0.002686, Test MAE:1.764(eV), Test Loss:4.253740, Learning Rate:0.000254548
epoch:199, Training MAE:0.046(eV), Training Loss:0.001889, Test MAE:1.051(eV), Test Loss:1.283911, Learning Rate:0.00025
epoch:200, Training MAE:0.045(eV), Training Loss:0.002287, Test MAE:1.831(eV), Test Loss:4.481283, Learning Rate:0.000245479
epoch:201, Training MAE:0.045(eV), Training Loss:0.002581, Test MAE:0.705(eV), Test Loss:0.778853, Learning Rate:0.000240986
epoch:202, Training MAE:0.045(eV), Training Loss:0.005635, Test MAE:4.868(eV), Test Loss:25.514776, Learning Rate:0.000236522
epoch:203, Training MAE:0.045(eV), Training Loss:0.003675, Test MAE:0.152(eV), Test Loss:0.045885, Learning Rate:0.000232087
epoch:204, Training MAE:0.044(eV), Training Loss:0.001589, Test MAE:0.538(eV), Test Loss:0.393075, Learning Rate:0.00022768
epoch:205, Training MAE:0.045(eV), Training Loss:0.002427, Test MAE:1.171(eV), Test Loss:1.825409, Learning Rate:0.000223304
epoch:206, Training MAE:0.044(eV), Training Loss:0.001427, Test MAE:0.551(eV), Test Loss:0.470742, Learning Rate:0.000218958
epoch:207, Training MAE:0.044(eV), Training Loss:0.002087, Test MAE:0.999(eV), Test Loss:1.371112, Learning Rate:0.000214643
